datetime,year,month,day,hour,O3,O3_24h,O3_8h,O3_8h_24h
2015-01-18 15:00:00,2015,1,18,15,72.0,75.0,50.0,61.0
2015-01-18 16:00:00,2015,1,18,16,72.0,75.0,55.0,62.0
2015-01-18 17:00:00,2015,1,18,17,71.0,76.0,60.0,65.0
2015-01-18 18:00:00,2015,1,18,18,62.0,76.0,64.0,67.0
2015-01-18 20:00:00,2015,1,18,20,40.0,76.0,62.0,67.0
2015-01-18 21:00:00,2015,1,18,21,35.0,76.0,58.0,67.0
2015-01-18 22:00:00,2015,1,18,22,34.0,76.0,54.0,67.0
2015-01-18 23:00:00,2015,1,18,23,33.0,76.0,49.0,67.0
2015-01-19 01:00:00,2015,1,19,1,21.0,76.0,37.0,67.0
2015-01-19 02:00:00,2015,1,19,2,18.0,76.0,32.0,67.0
2015-01-19 03:00:00,2015,1,19,3,19.0,76.0,28.0,67.0
2015-01-19 04:00:00,2015,1,19,4,18.0,76.0,26.0,67.0
2015-01-19 05:00:00,2015,1,19,5,17.0,76.0,23.0,67.0
2015-01-19 06:00:00,2015,1,19,6,16.0,75.0,21.0,67.0
2015-01-19 07:00:00,2015,1,19,7,15.0,75.0,19.0,67.0
2015-01-19 08:00:00,2015,1,19,8,11.0,75.0,17.0,67.0
2015-01-19 09:00:00,2015,1,19,9,13.0,75.0,16.0,66.0
2015-01-19 10:00:00,2015,1,19,10,15.0,75.0,16.0,66.0
2015-01-19 11:00:00,2015,1,19,11,33.0,85.0,17.0,66.0
2015-01-19 12:00:00,2015,1,19,12,31.0,85.0,19.0,66.0
2015-01-19 13:00:00,2015,1,19,13,50.0,85.0,23.0,66.0
2015-01-19 14:00:00,2015,1,19,14,54.0,85.0,28.0,66.0
2015-01-19 15:00:00,2015,1,19,15,50.0,84.0,32.0,66.0
2015-01-19 16:00:00,2015,1,19,16,52.0,82.0,37.0,66.0
2015-01-19 17:00:00,2015,1,19,17,52.0,77.0,42.0,66.0
2015-01-19 18:00:00,2015,1,19,18,44.0,75.0,46.0,65.0
2015-01-19 19:00:00,2015,1,19,19,43.0,75.0,47.0,63.0
2015-01-19 20:00:00,2015,1,19,20,38.0,75.0,48.0,60.0
2015-01-19 21:00:00,2015,1,19,21,36.0,75.0,46.0,58.0
2015-01-19 22:00:00,2015,1,19,22,33.0,75.0,43.0,56.0
2015-01-19 23:00:00,2015,1,19,23,32.0,74.0,41.0,55.0
2015-01-20 00:00:00,2015,1,20,0,32.0,73.0,39.0,54.0
2015-01-20 01:00:00,2015,1,20,1,29.0,73.0,36.0,53.0
2015-01-20 02:00:00,2015,1,20,2,23.0,73.0,33.0,52.0
2015-01-20 03:00:00,2015,1,20,3,21.0,73.0,30.0,52.0
2015-01-20 04:00:00,2015,1,20,4,23.0,74.0,28.0,52.0
2015-01-20 05:00:00,2015,1,20,5,23.0,74.0,26.0,53.0
2015-01-20 06:00:00,2015,1,20,6,22.0,74.0,25.0,53.0
2015-01-20 07:00:00,2015,1,20,7,21.0,74.0,23.0,53.0
2015-01-20 08:00:00,2015,1,20,8,20.0,74.0,21.0,53.0
2015-01-20 09:00:00,2015,1,20,9,16.0,74.0,19.0,53.0
2015-01-20 10:00:00,2015,1,20,10,25.0,74.0,22.0,53.0
2015-01-20 11:00:00,2015,1,20,11,21.0,61.0,19.0,53.0
2015-01-20 12:00:00,2015,1,20,12,26.0,62.0,20.0,53.0
2015-01-20 13:00:00,2015,1,20,13,28.0,60.0,21.0,53.0
2015-01-20 14:00:00,2015,1,20,14,32.0,59.0,22.0,53.0
2015-01-20 15:00:00,2015,1,20,15,31.0,59.0,24.0,53.0
2015-01-20 16:00:00,2015,1,20,16,31.0,56.0,26.0,53.0
2015-01-20 17:00:00,2015,1,20,17,26.0,49.0,27.0,53.0
2015-01-20 18:00:00,2015,1,20,18,24.0,46.0,27.0,51.0
2015-01-20 19:00:00,2015,1,20,19,18.0,45.0,27.0,51.0
2015-01-20 20:00:00,2015,1,20,20,12.0,43.0,25.0,49.0
2015-01-20 21:00:00,2015,1,20,21,13.0,42.0,22.0,46.0
2015-01-20 22:00:00,2015,1,20,22,18.0,42.0,21.0,43.0
2015-01-20 23:00:00,2015,1,20,23,14.0,41.0,18.0,41.0
2015-01-21 00:00:00,2015,1,21,0,12.0,40.0,16.0,38.0
2015-01-21 01:00:00,2015,1,21,1,13.0,39.0,15.0,36.0
2015-01-21 02:00:00,2015,1,21,2,14.0,39.0,14.0,34.0
2015-01-21 03:00:00,2015,1,21,3,14.0,39.0,13.0,32.0
2015-01-21 04:00:00,2015,1,21,4,14.0,39.0,14.0,30.0
2015-01-21 05:00:00,2015,1,21,5,13.0,39.0,14.0,29.0
2015-01-21 06:00:00,2015,1,21,6,13.0,39.0,14.0,29.0
2015-01-21 07:00:00,2015,1,21,7,13.0,39.0,13.0,28.0
2015-01-21 08:00:00,2015,1,21,8,14.0,39.0,14.0,28.0
2015-01-21 09:00:00,2015,1,21,9,14.0,39.0,14.0,28.0
2015-01-21 10:00:00,2015,1,21,10,22.0,40.0,15.0,28.0
2015-01-21 11:00:00,2015,1,21,11,21.0,40.0,16.0,28.0
2015-01-21 12:00:00,2015,1,21,12,33.0,43.0,18.0,28.0
2015-01-21 13:00:00,2015,1,21,13,39.0,47.0,21.0,29.0
2015-01-21 14:00:00,2015,1,21,14,42.0,50.0,25.0,31.0
2015-01-21 15:00:00,2015,1,21,15,43.0,51.0,28.0,34.0
2015-01-21 16:00:00,2015,1,21,16,41.0,50.0,32.0,37.0
2015-01-21 17:00:00,2015,1,21,17,40.0,50.0,35.0,40.0
2015-01-21 18:00:00,2015,1,21,18,36.0,48.0,37.0,42.0
2015-01-21 19:00:00,2015,1,21,19,32.0,48.0,38.0,42.0
2015-01-21 21:00:00,2015,1,21,21,25.0,48.0,36.0,41.0
2015-01-21 22:00:00,2015,1,21,22,22.0,48.0,34.0,41.0
2015-01-21 23:00:00,2015,1,21,23,17.0,48.0,30.0,40.0
2015-01-22 00:00:00,2015,1,22,0,16.0,48.0,27.0,40.0
2015-01-22 01:00:00,2015,1,22,1,16.0,48.0,24.0,40.0
2015-01-22 02:00:00,2015,1,22,2,18.0,48.0,22.0,40.0
2015-01-22 03:00:00,2015,1,22,3,10.0,48.0,20.0,40.0
2015-01-22 04:00:00,2015,1,22,4,11.0,47.0,17.0,40.0
2015-01-22 05:00:00,2015,1,22,5,13.0,47.0,15.0,40.0
2015-01-22 06:00:00,2015,1,22,6,12.0,47.0,14.0,40.0
2015-01-22 07:00:00,2015,1,22,7,11.0,47.0,14.0,40.0
2015-01-22 08:00:00,2015,1,22,8,11.0,47.0,13.0,40.0
2015-01-22 09:00:00,2015,1,22,9,13.0,47.0,12.0,40.0
2015-01-22 10:00:00,2015,1,22,10,16.0,45.0,12.0,40.0
2015-01-22 11:00:00,2015,1,22,11,25.0,45.0,14.0,40.0
2015-01-22 12:00:00,2015,1,22,12,37.0,46.0,17.0,39.0
2015-01-22 13:00:00,2015,1,22,13,45.0,51.0,21.0,39.0
2015-01-22 14:00:00,2015,1,22,14,62.0,67.0,27.0,40.0
2015-01-22 15:00:00,2015,1,22,15,49.0,68.0,32.0,40.0
2015-01-22 16:00:00,2015,1,22,16,49.0,69.0,37.0,42.0
2015-01-22 17:00:00,2015,1,22,17,58.0,81.0,43.0,47.0
2015-01-22 18:00:00,2015,1,22,18,35.0,81.0,45.0,49.0
2015-01-22 19:00:00,2015,1,22,19,26.0,81.0,45.0,49.0
2015-01-22 20:00:00,2015,1,22,20,21.0,81.0,43.0,49.0
2015-01-22 21:00:00,2015,1,22,21,18.0,81.0,40.0,49.0
2015-01-22 22:00:00,2015,1,22,22,18.0,81.0,34.0,48.0
2015-01-22 23:00:00,2015,1,22,23,15.0,81.0,30.0,48.0
2015-01-23 00:00:00,2015,1,23,0,14.0,81.0,26.0,48.0
2015-01-23 03:00:00,2015,1,23,3,10.0,80.0,16.0,48.0
2015-01-23 04:00:00,2015,1,23,4,9.0,80.0,14.0,48.0
2015-01-23 05:00:00,2015,1,23,5,9.0,79.0,13.0,48.0
2015-01-23 06:00:00,2015,1,23,6,8.0,78.0,11.0,48.0
2015-01-23 07:00:00,2015,1,23,7,8.0,78.0,10.0,47.0
2015-01-23 08:00:00,2015,1,23,8,9.0,78.0,9.0,47.0
2015-01-23 09:00:00,2015,1,23,9,9.0,78.0,9.0,47.0
2015-01-23 10:00:00,2015,1,23,10,12.0,78.0,9.0,47.0
2015-01-23 11:00:00,2015,1,23,11,12.0,78.0,10.0,46.0
2015-01-23 13:00:00,2015,1,23,13,24.0,78.0,12.0,46.0
2015-01-23 14:00:00,2015,1,23,14,31.0,62.0,15.0,46.0
2015-01-23 16:00:00,2015,1,23,16,44.0,62.0,23.0,46.0
2015-01-23 17:00:00,2015,1,23,17,47.0,49.0,28.0,46.0
2015-01-23 18:00:00,2015,1,23,18,38.0,50.0,31.0,45.0
2015-01-23 19:00:00,2015,1,23,19,21.0,49.0,32.0,44.0
2015-01-23 20:00:00,2015,1,23,20,14.0,49.0,32.0,41.0
2015-01-23 21:00:00,2015,1,23,21,11.0,49.0,30.0,37.0
2015-01-23 22:00:00,2015,1,23,22,11.0,49.0,28.0,35.0
2015-01-23 23:00:00,2015,1,23,23,12.0,49.0,25.0,34.0
2015-01-24 00:00:00,2015,1,24,0,12.0,49.0,21.0,33.0
2015-01-24 01:00:00,2015,1,24,1,13.0,49.0,16.0,33.0
2015-01-24 02:00:00,2015,1,24,2,11.0,49.0,13.0,33.0
2015-01-24 03:00:00,2015,1,24,3,11.0,49.0,12.0,33.0
2015-01-24 04:00:00,2015,1,24,4,11.0,49.0,11.0,33.0
2015-01-24 05:00:00,2015,1,24,5,12.0,49.0,11.0,33.0
2015-01-24 06:00:00,2015,1,24,6,12.0,49.0,11.0,33.0
2015-01-24 07:00:00,2015,1,24,7,14.0,49.0,13.0,34.0
2015-01-24 08:00:00,2015,1,24,8,12.0,50.0,12.0,33.0
2015-01-24 09:00:00,2015,1,24,9,12.0,50.0,11.0,33.0
2015-01-24 10:00:00,2015,1,24,10,14.0,50.0,13.0,34.0
2015-01-24 11:00:00,2015,1,24,11,13.0,50.0,12.0,34.0
2015-01-24 12:00:00,2015,1,24,12,14.0,50.0,14.0,34.0
2015-01-24 13:00:00,2015,1,24,13,13.0,50.0,13.0,34.0
2015-01-24 14:00:00,2015,1,24,14,14.0,49.0,13.0,34.0
2015-01-24 15:00:00,2015,1,24,15,16.0,49.0,14.0,35.0
2015-01-24 17:00:00,2015,1,24,17,14.0,39.0,13.0,34.0
2015-01-24 18:00:00,2015,1,24,18,13.0,23.0,13.0,34.0
2015-01-24 19:00:00,2015,1,24,19,13.0,18.0,13.0,34.0
2015-01-24 20:00:00,2015,1,24,20,13.0,17.0,13.0,32.0
2015-01-24 21:00:00,2015,1,24,21,13.0,17.0,13.0,29.0
2015-01-24 22:00:00,2015,1,24,22,13.0,17.0,14.0,26.0
2015-01-24 23:00:00,2015,1,24,23,13.0,18.0,12.0,22.0
2015-01-25 00:00:00,2015,1,25,0,13.0,18.0,12.0,18.0
2015-01-25 01:00:00,2015,1,25,1,13.0,17.0,12.0,15.0
2015-01-25 02:00:00,2015,1,25,2,13.0,17.0,12.0,14.0
2015-01-25 03:00:00,2015,1,25,3,13.0,17.0,12.0,14.0
2015-01-25 04:00:00,2015,1,25,4,12.0,17.0,12.0,14.0
2015-01-25 05:00:00,2015,1,25,5,12.0,17.0,12.0,15.0
2015-01-25 06:00:00,2015,1,25,6,12.0,17.0,13.0,15.0
2015-01-25 07:00:00,2015,1,25,7,12.0,17.0,13.0,14.0
2015-01-25 08:00:00,2015,1,25,8,12.0,17.0,13.0,15.0
2015-01-25 09:00:00,2015,1,25,9,11.0,17.0,12.0,15.0
2015-01-25 10:00:00,2015,1,25,10,11.0,17.0,12.0,15.0
2015-01-25 11:00:00,2015,1,25,11,10.0,17.0,12.0,15.0
2015-01-25 12:00:00,2015,1,25,12,12.0,17.0,12.0,15.0
2015-01-25 13:00:00,2015,1,25,13,13.0,17.0,12.0,15.0
2015-01-25 14:00:00,2015,1,25,14,13.0,17.0,12.0,15.0
2015-01-25 15:00:00,2015,1,25,15,12.0,17.0,12.0,15.0
2015-01-25 16:00:00,2015,1,25,16,11.0,17.0,12.0,15.0
2015-01-25 17:00:00,2015,1,25,17,11.0,16.0,12.0,15.0
2015-01-25 18:00:00,2015,1,25,18,10.0,16.0,11.0,15.0
2015-01-25 19:00:00,2015,1,25,19,9.0,16.0,11.0,15.0
2015-01-25 20:00:00,2015,1,25,20,9.0,16.0,11.0,15.0
2015-01-25 21:00:00,2015,1,25,21,10.0,16.0,10.0,15.0
2015-01-25 22:00:00,2015,1,25,22,10.0,16.0,10.0,14.0
2015-01-25 23:00:00,2015,1,25,23,10.0,16.0,10.0,14.0
2015-01-26 00:00:00,2015,1,26,0,10.0,16.0,10.0,15.0
2015-01-26 01:00:00,2015,1,26,1,10.0,16.0,10.0,14.0
2015-01-26 02:00:00,2015,1,26,2,10.0,15.0,10.0,14.0
2015-01-26 03:00:00,2015,1,26,3,10.0,15.0,10.0,14.0
2015-01-26 04:00:00,2015,1,26,4,10.0,15.0,10.0,14.0
2015-01-26 05:00:00,2015,1,26,5,10.0,15.0,10.0,14.0
2015-01-26 06:00:00,2015,1,26,6,10.0,15.0,10.0,14.0
2015-01-26 07:00:00,2015,1,26,7,10.0,15.0,10.0,14.0
2015-01-26 08:00:00,2015,1,26,8,10.0,14.0,10.0,13.0
2015-01-26 09:00:00,2015,1,26,9,11.0,14.0,10.0,13.0
2015-01-26 10:00:00,2015,1,26,10,15.0,17.0,11.0,13.0
2015-01-26 11:00:00,2015,1,26,11,14.0,17.0,11.0,13.0
2015-01-26 12:00:00,2015,1,26,12,16.0,18.0,12.0,13.0
2015-01-26 13:00:00,2015,1,26,13,14.0,19.0,12.0,14.0
2015-01-26 15:00:00,2015,1,26,15,22.0,23.0,15.0,15.0
2015-01-26 16:00:00,2015,1,26,16,31.0,39.0,17.0,18.0
2015-01-26 17:00:00,2015,1,26,17,16.0,39.0,18.0,18.0
2015-01-26 18:00:00,2015,1,26,18,14.0,39.0,18.0,18.0
2015-01-26 19:00:00,2015,1,26,19,13.0,39.0,18.0,18.0
2015-01-26 20:00:00,2015,1,26,20,13.0,39.0,17.0,18.0
2015-01-26 21:00:00,2015,1,26,21,16.0,39.0,18.0,18.0
2015-01-26 23:00:00,2015,1,26,23,22.0,44.0,18.0,19.0
2015-01-27 00:00:00,2015,1,27,0,23.0,44.0,17.0,20.0
2015-01-27 01:00:00,2015,1,27,1,24.0,45.0,18.0,21.0
2015-01-27 02:00:00,2015,1,27,2,25.0,45.0,19.0,22.0
2015-01-27 03:00:00,2015,1,27,3,23.0,45.0,21.0,24.0
2015-01-27 04:00:00,2015,1,27,4,21.0,45.0,21.0,25.0
2015-01-27 05:00:00,2015,1,27,5,22.0,45.0,22.0,26.0
2015-01-27 06:00:00,2015,1,27,6,25.0,46.0,23.0,27.0
2015-01-27 07:00:00,2015,1,27,7,25.0,47.0,24.0,27.0
2015-01-27 08:00:00,2015,1,27,8,25.0,47.0,24.0,27.0
2015-01-27 09:00:00,2015,1,27,9,24.0,47.0,24.0,27.0
2015-01-27 10:00:00,2015,1,27,10,28.0,47.0,24.0,28.0
2015-01-27 11:00:00,2015,1,27,11,32.0,50.0,25.0,28.0
2015-01-27 12:00:00,2015,1,27,12,33.0,52.0,27.0,30.0
2015-01-27 13:00:00,2015,1,27,13,35.0,54.0,28.0,31.0
2015-01-27 14:00:00,2015,1,27,14,39.0,56.0,30.0,33.0
2015-01-27 15:00:00,2015,1,27,15,40.0,57.0,32.0,34.0
2015-01-27 16:00:00,2015,1,27,16,38.0,42.0,34.0,36.0
2015-01-27 17:00:00,2015,1,27,17,39.0,42.0,35.0,37.0
2015-01-27 18:00:00,2015,1,27,18,51.0,54.0,38.0,38.0
2015-01-27 19:00:00,2015,1,27,19,55.0,58.0,41.0,41.0
2015-01-27 20:00:00,2015,1,27,20,35.0,58.0,42.0,42.0
2015-01-27 21:00:00,2015,1,27,21,23.0,58.0,42.0,43.0
2015-01-27 22:00:00,2015,1,27,22,20.0,58.0,41.0,44.0
2015-01-27 23:00:00,2015,1,27,23,18.0,58.0,40.0,45.0
2015-01-28 00:00:00,2015,1,28,0,21.0,58.0,40.0,47.0
2015-01-28 01:00:00,2015,1,28,1,24.0,58.0,43.0,52.0
2015-01-28 02:00:00,2015,1,28,2,25.0,58.0,44.0,54.0
2015-01-28 03:00:00,2015,1,28,3,23.0,58.0,24.0,54.0
2015-01-28 04:00:00,2015,1,28,4,22.0,58.0,22.0,54.0
2015-01-28 05:00:00,2015,1,28,5,23.0,58.0,22.0,54.0
2015-01-28 06:00:00,2015,1,28,6,23.0,58.0,22.0,54.0
2015-01-28 07:00:00,2015,1,28,7,26.0,58.0,23.0,54.0
2015-01-28 08:00:00,2015,1,28,8,36.0,58.0,35.0,54.0
2015-01-28 09:00:00,2015,1,28,9,34.0,58.0,34.0,54.0
2015-01-28 10:00:00,2015,1,28,10,32.0,58.0,32.0,54.0
2015-01-28 11:00:00,2015,1,28,11,37.0,58.0,33.0,54.0
2015-01-28 12:00:00,2015,1,28,12,40.0,58.0,34.0,54.0
2015-01-28 13:00:00,2015,1,28,13,42.0,58.0,35.0,54.0
2015-01-28 14:00:00,2015,1,28,14,42.0,59.0,37.0,54.0
2015-01-28 16:00:00,2015,1,28,16,40.0,58.0,39.0,54.0
2015-01-28 17:00:00,2015,1,28,17,32.0,58.0,38.0,54.0
2015-01-28 18:00:00,2015,1,28,18,28.0,58.0,38.0,54.0
2015-01-28 19:00:00,2015,1,28,19,28.0,51.0,37.0,54.0
2015-01-28 20:00:00,2015,1,28,20,32.0,51.0,36.0,53.0
2015-01-28 21:00:00,2015,1,28,21,31.0,51.0,35.0,52.0
2015-01-28 22:00:00,2015,1,28,22,28.0,51.0,33.0,52.0
2015-01-28 23:00:00,2015,1,28,23,24.0,51.0,31.0,52.0
2015-01-29 00:00:00,2015,1,29,0,24.0,51.0,29.0,52.0
2015-01-29 01:00:00,2015,1,29,1,25.0,51.0,28.0,52.0
2015-01-29 02:00:00,2015,1,29,2,24.0,51.0,27.0,46.0
2015-01-29 05:00:00,2015,1,29,5,20.0,51.0,24.0,46.0
2015-01-29 06:00:00,2015,1,29,6,16.0,51.0,22.0,46.0
2015-01-29 07:00:00,2015,1,29,7,15.0,51.0,21.0,46.0
2015-01-29 08:00:00,2015,1,29,8,15.0,48.0,20.0,44.0
2015-01-29 09:00:00,2015,1,29,9,17.0,46.0,19.0,42.0
2015-01-29 10:00:00,2015,1,29,10,21.0,46.0,19.0,41.0
2015-01-29 11:00:00,2015,1,29,11,26.0,46.0,19.0,41.0
2015-01-29 12:00:00,2015,1,29,12,26.0,46.0,20.0,40.0
2015-01-29 13:00:00,2015,1,29,13,32.0,46.0,21.0,40.0
2015-01-29 14:00:00,2015,1,29,14,33.0,44.0,23.0,40.0
2015-01-29 15:00:00,2015,1,29,15,33.0,41.0,25.0,39.0
2015-01-29 16:00:00,2015,1,29,16,31.0,38.0,28.0,39.0
2015-01-29 17:00:00,2015,1,29,17,28.0,37.0,29.0,38.0
2015-01-29 18:00:00,2015,1,29,18,20.0,37.0,29.0,37.0
2015-01-29 19:00:00,2015,1,29,19,15.0,37.0,28.0,36.0
2015-01-29 20:00:00,2015,1,29,20,14.0,37.0,26.0,35.0
2015-01-29 21:00:00,2015,1,29,21,12.0,36.0,23.0,33.0
2015-01-29 22:00:00,2015,1,29,22,10.0,36.0,20.0,32.0
2015-01-29 23:00:00,2015,1,29,23,10.0,36.0,18.0,31.0
2015-01-30 00:00:00,2015,1,30,0,12.0,36.0,15.0,31.0
2015-01-30 01:00:00,2015,1,30,1,11.0,37.0,13.0,31.0
2015-01-30 02:00:00,2015,1,30,2,10.0,37.0,12.0,31.0
2015-01-30 03:00:00,2015,1,30,3,11.0,37.0,11.0,31.0
2015-01-30 04:00:00,2015,1,30,4,12.0,36.0,11.0,31.0
2015-01-30 05:00:00,2015,1,30,5,12.0,36.0,11.0,31.0
2015-01-30 06:00:00,2015,1,30,6,13.0,36.0,11.0,31.0
2015-01-30 07:00:00,2015,1,30,7,13.0,36.0,12.0,31.0
2015-01-30 08:00:00,2015,1,30,8,12.0,35.0,12.0,31.0
2015-01-30 09:00:00,2015,1,30,9,12.0,35.0,12.0,30.0
2015-01-30 10:00:00,2015,1,30,10,13.0,35.0,12.0,30.0
2015-01-30 11:00:00,2015,1,30,11,15.0,35.0,13.0,30.0
2015-01-30 12:00:00,2015,1,30,12,17.0,35.0,14.0,29.0
2015-01-30 13:00:00,2015,1,30,13,22.0,35.0,15.0,29.0
2015-01-30 15:00:00,2015,1,30,15,35.0,36.0,20.0,30.0
2015-01-30 16:00:00,2015,1,30,16,35.0,36.0,22.0,29.0
2015-01-30 17:00:00,2015,1,30,17,31.0,36.0,25.0,29.0
2015-01-30 18:00:00,2015,1,30,18,26.0,36.0,26.0,29.0
2015-01-30 19:00:00,2015,1,30,19,21.0,36.0,27.0,29.0
2015-01-30 20:00:00,2015,1,30,20,16.0,36.0,27.0,28.0
2015-01-30 21:00:00,2015,1,30,21,15.0,36.0,26.0,28.0
2015-01-30 22:00:00,2015,1,30,22,15.0,37.0,25.0,29.0
2015-01-30 23:00:00,2015,1,30,23,14.0,36.0,22.0,28.0
2015-01-31 00:00:00,2015,1,31,0,13.0,36.0,19.0,28.0
2015-01-31 01:00:00,2015,1,31,1,13.0,36.0,16.0,28.0
2015-01-31 02:00:00,2015,1,31,2,13.0,36.0,15.0,28.0
2015-01-31 03:00:00,2015,1,31,3,13.0,36.0,14.0,28.0
2015-01-31 04:00:00,2015,1,31,4,11.0,36.0,13.0,28.0
2015-01-31 05:00:00,2015,1,31,5,10.0,36.0,12.0,28.0
2015-01-31 06:00:00,2015,1,31,6,10.0,36.0,12.0,27.0
2015-01-31 07:00:00,2015,1,31,7,11.0,36.0,12.0,27.0
2015-01-31 08:00:00,2015,1,31,8,12.0,36.0,12.0,27.0
2015-01-31 09:00:00,2015,1,31,9,13.0,36.0,12.0,27.0
2015-01-31 10:00:00,2015,1,31,10,16.0,36.0,12.0,27.0
2015-01-31 11:00:00,2015,1,31,11,20.0,36.0,13.0,27.0
2015-01-31 12:00:00,2015,1,31,12,26.0,36.0,15.0,27.0
2015-01-31 13:00:00,2015,1,31,13,38.0,40.0,18.0,27.0
2015-01-31 14:00:00,2015,1,31,14,43.0,44.0,22.0,27.0
2015-01-31 15:00:00,2015,1,31,15,44.0,45.0,27.0,28.0
2015-01-31 16:00:00,2015,1,31,16,43.0,45.0,30.0,31.0
2015-01-31 17:00:00,2015,1,31,17,40.0,45.0,34.0,34.0
2015-01-31 18:00:00,2015,1,31,18,34.0,45.0,36.0,36.0
2015-01-31 19:00:00,2015,1,31,19,30.0,45.0,37.0,38.0
2015-01-31 20:00:00,2015,1,31,20,23.0,45.0,37.0,38.0
2015-01-31 21:00:00,2015,1,31,21,18.0,45.0,35.0,38.0
2015-01-31 22:00:00,2015,1,31,22,16.0,45.0,31.0,38.0
2015-01-31 23:00:00,2015,1,31,23,15.0,45.0,27.0,38.0
2015-02-01 00:00:00,2015,2,1,0,14.0,45.0,24.0,38.0
2015-02-01 01:00:00,2015,2,1,1,14.0,45.0,21.0,38.0
2015-02-01 02:00:00,2015,2,1,2,14.0,45.0,18.0,38.0
2015-02-01 03:00:00,2015,2,1,3,16.0,45.0,16.0,38.0
2015-02-01 04:00:00,2015,2,1,4,17.0,45.0,15.0,38.0
2015-02-01 05:00:00,2015,2,1,5,14.0,45.0,15.0,38.0
2015-02-01 06:00:00,2015,2,1,6,13.0,45.0,15.0,38.0
2015-02-01 07:00:00,2015,2,1,7,12.0,45.0,14.0,38.0
2015-02-01 08:00:00,2015,2,1,8,12.0,45.0,14.0,38.0
2015-02-01 09:00:00,2015,2,1,9,15.0,45.0,14.0,38.0
2015-02-01 10:00:00,2015,2,1,10,19.0,45.0,15.0,38.0
2015-02-01 11:00:00,2015,2,1,11,29.0,45.0,16.0,38.0
2015-02-01 12:00:00,2015,2,1,12,39.0,45.0,19.0,38.0
2015-02-01 13:00:00,2015,2,1,13,42.0,46.0,23.0,38.0
2015-02-01 14:00:00,2015,2,1,14,47.0,48.0,27.0,38.0
2015-02-01 15:00:00,2015,2,1,15,49.0,49.0,32.0,38.0
2015-02-01 16:00:00,2015,2,1,16,49.0,50.0,36.0,39.0
2015-02-01 17:00:00,2015,2,1,17,47.0,50.0,40.0,41.0
2015-02-01 18:00:00,2015,2,1,18,41.0,50.0,43.0,43.0
2015-02-01 19:00:00,2015,2,1,19,30.0,50.0,43.0,43.0
2015-02-01 20:00:00,2015,2,1,20,22.0,50.0,41.0,43.0
2015-02-01 21:00:00,2015,2,1,21,20.0,50.0,38.0,43.0
2015-02-01 22:00:00,2015,2,1,22,16.0,50.0,34.0,43.0
2015-02-01 23:00:00,2015,2,1,23,16.0,50.0,30.0,43.0
2015-02-02 00:00:00,2015,2,2,0,15.0,50.0,26.0,43.0
2015-02-02 01:00:00,2015,2,2,1,14.0,50.0,22.0,43.0
2015-02-02 02:00:00,2015,2,2,2,14.0,50.0,19.0,43.0
2015-02-02 03:00:00,2015,2,2,3,14.0,50.0,16.0,43.0
2015-02-02 04:00:00,2015,2,2,4,14.0,50.0,15.0,43.0
2015-02-02 05:00:00,2015,2,2,5,14.0,50.0,14.0,43.0
2015-02-02 06:00:00,2015,2,2,6,14.0,50.0,14.0,43.0
2015-02-02 07:00:00,2015,2,2,7,13.0,50.0,14.0,43.0
2015-02-02 08:00:00,2015,2,2,8,12.0,50.0,14.0,43.0
2015-02-02 09:00:00,2015,2,2,9,13.0,50.0,13.0,43.0
2015-02-02 10:00:00,2015,2,2,10,18.0,50.0,14.0,43.0
2015-02-02 11:00:00,2015,2,2,11,21.0,50.0,15.0,43.0
2015-02-02 12:00:00,2015,2,2,12,23.0,50.0,16.0,43.0
2015-02-02 13:00:00,2015,2,2,13,26.0,50.0,18.0,43.0
2015-02-02 14:00:00,2015,2,2,14,26.0,50.0,19.0,43.0
2015-02-02 15:00:00,2015,2,2,15,26.0,50.0,21.0,43.0
2015-02-02 16:00:00,2015,2,2,16,24.0,47.0,22.0,43.0
2015-02-02 17:00:00,2015,2,2,17,29.0,44.0,24.0,43.0
2015-02-02 18:00:00,2015,2,2,18,20.0,37.0,24.0,43.0
2015-02-02 19:00:00,2015,2,2,19,16.0,35.0,24.0,41.0
2015-02-02 20:00:00,2015,2,2,20,14.0,35.0,23.0,38.0
2015-02-02 21:00:00,2015,2,2,21,12.0,35.0,21.0,34.0
2015-02-02 22:00:00,2015,2,2,22,12.0,35.0,19.0,31.0
2015-02-02 23:00:00,2015,2,2,23,12.0,35.0,17.0,28.0
2015-02-03 00:00:00,2015,2,3,0,12.0,35.0,17.0,28.0
2015-02-03 01:00:00,2015,2,3,1,11.0,35.0,15.0,28.0
2015-02-03 02:00:00,2015,2,3,2,12.0,36.0,13.0,27.0
2015-02-03 03:00:00,2015,2,3,3,13.0,36.0,13.0,27.0
2015-02-03 04:00:00,2015,2,3,4,12.0,36.0,12.0,27.0
2015-02-03 05:00:00,2015,2,3,5,11.0,35.0,12.0,27.0
2015-02-03 06:00:00,2015,2,3,6,11.0,35.0,12.0,27.0
2015-02-03 07:00:00,2015,2,3,7,12.0,35.0,12.0,27.0
2015-02-03 08:00:00,2015,2,3,8,12.0,36.0,12.0,27.0
2015-02-03 09:00:00,2015,2,3,9,12.0,36.0,12.0,27.0
2015-02-03 10:00:00,2015,2,3,10,14.0,36.0,12.0,27.0
2015-02-03 11:00:00,2015,2,3,11,17.0,34.0,12.0,26.0
